LogID,LogEntryDate,LogEntryTime,LogEntrySeconds,LogNotes,TPS,RPM,TimingAdv,FuelTrim_Low,FuelTrim_Mid,FuelTrim_High,FuelTrim_InUse,O2FeedbackTrim,CoolantTemp,Battery,Speed,Load1B,KnockSum,CoolantTempScaled,WideBandAF,InjPulseWidth,InjDutyCycle,FuelConsumption,MAP,AirTemp,MAFAirTempScaled,ZTXBoost,ZTXEGT,Baro,AirFlow,AccelEnrich,O2Sensor,TargetIdleRPM,O2Sensor2,Gear,AirVol,JDMMAP,KnockSum3E,ISCSteps,CrankSignalSw,IdlePosSw,PwrSteeringSw,ACSwitch,ACRelaySw,InhibitorSw,AFRMAP,LoadCalc,Load11bit4,ECULoad,InjectorLatency,LoadMUT2Byte,RPMMUT2Byte,AirFlowMUT2Byte,OctaneFlag,EGRTemp,MATScaled,WGDC,LoadError,WGDCCorr,GMMAP,MAPScaled,gmas,LC1WidebandO2,WB02,Alt_Maps,ZTXRPM,ZTXTPS,ZTXUser1,ZTXUser2,ZTXConfig,LC1RPM,LC1Battery,LC1Aux1,LC1Aux2,LC1Aux3,LC1Aux4,LC1Aux5,TestE1,TestE4,KnockVoltage,Knock_72,knock_adc,knock_base,knock_var,knock_change,knock_dynamics,knock_flag,EFI_ClearDTC,DLP1Digital,DLP2Digital,DLP3Digital,DLP4Digital,DLP5Digital,DLP6Digital,DLP7Digital,DLP8Digital,DLP1Analog,DLP2Analog,DLP3Analog,DLP4Analog,DLP5Analog,DLP6Analog,DLP7Analog,DLP8Analog,DLP1Temp,DLP2Temp,DLP3Temp,DLP4Temp,DLP5Temp,DLP6Temp,DLP7Temp,DLP8Temp,Custom
11,2025-11-19,18:03:37.35820,1.00603,,13.7254901960784,843.75,5,4.6875,0,0,4.6875,4.8828125,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2025-11-19,18:03:37.40620,1.05442,,13.7254901960784,843.75,5,4.6875,0,0,4.6875,4.8828125,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2025-11-19,18:03:37.44320,1.09297,,13.7254901960784,843.75,5,4.6875,0,0,4.6875,4.8828125,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2025-11-19,18:03:37.48335,1.13087,,13.7254901960784,843.75,5,4.6875,0,0,4.6875,5.078125,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2025-11-19,18:03:37.54607,1.19416,,13.7254901960784,843.75,6,4.6875,0,0,4.6875,5.078125,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2025-11-19,18:03:37.60398,1.25179,,13.7254901960784,843.75,5,4.6875,0,0,4.6875,5.078125,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2025-11-19,18:03:37.66500,1.3124,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,5.2734375,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2025-11-19,18:03:37.72290,1.37029,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,5.2734375,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2025-11-19,18:03:37.78285,1.43041,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,5.2734375,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2025-11-19,18:03:37.84986,1.4977,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,5.078125,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2025-11-19,18:03:37.88863,1.53595,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,5.078125,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2025-11-19,18:03:37.94265,1.59168,,13.7254901960784,843.75,5,4.6875,0,0,4.6875,5.078125,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2025-11-19,18:03:38.00278,1.65016,,13.7254901960784,812.5,6,4.6875,0,0,4.6875,4.8828125,89,14.07936,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2025-11-19,18:03:38.06258,1.71005,,13.7254901960784,843.75,6,4.6875,0,0,4.6875,4.8828125,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2025-11-19,18:03:38.10618,1.75397,,13.7254901960784,812.5,6,4.6875,0,0,4.6875,4.8828125,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2025-11-19,18:03:38.14621,1.79371,,13.7254901960784,843.75,6,4.6875,0,0,4.6875,4.6875,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2025-11-19,18:03:38.18455,1.83211,,13.7254901960784,843.75,5,4.6875,0,0,4.6875,4.6875,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2025-11-19,18:03:38.22047,1.86913,,13.7254901960784,843.75,5,4.6875,0,0,4.6875,4.6875,89,14.07936,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2025-11-19,18:03:38.28063,1.92889,,13.7254901960784,812.5,5,4.6875,0,0,4.6875,4.6875,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2025-11-19,18:03:38.33994,1.9881,,13.7254901960784,812.5,6,4.6875,0,0,4.6875,4.4921875,89,14.07936,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2025-11-19,18:03:38.40533,2.0536,,13.7254901960784,812.5,6,4.6875,0,0,4.6875,4.4921875,89,14.07936,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2025-11-19,18:03:38.46638,2.11465,,13.7254901960784,843.75,5,4.6875,0,0,4.6875,4.4921875,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2025-11-19,18:03:38.53247,2.17979,,13.7254901960784,812.5,5,4.6875,0,0,4.6875,4.296875,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2025-11-19,18:03:38.59329,2.24065,,13.7254901960784,812.5,6,4.6875,0,0,4.6875,4.296875,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2025-11-19,18:03:38.65423,2.30225,,13.7254901960784,812.5,5,4.6875,0,0,4.6875,4.296875,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2025-11-19,18:03:38.69723,2.34586,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.1015625,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2025-11-19,18:03:38.73835,2.38656,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.1015625,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2025-11-19,18:03:38.78005,2.4275,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.1015625,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2025-11-19,18:03:38.81809,2.4655,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.1015625,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2025-11-19,18:03:38.85771,2.50592,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.1015625,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2025-11-19,18:03:38.90602,2.55494,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,3.90625,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2025-11-19,18:03:38.96595,2.61348,,13.7254901960784,812.5,5,4.6875,0,0,4.6875,3.90625,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2025-11-19,18:03:39.05009,2.6976,,13.7254901960784,812.5,7,4.6875,0,0,4.6875,3.90625,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2025-11-19,18:03:39.12070,2.76842,,13.7254901960784,812.5,6,4.6875,0,0,4.6875,3.7109375,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2025-11-19,18:03:39.19208,2.84167,,13.7254901960784,812.5,6,4.6875,0,0,4.6875,3.7109375,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2025-11-19,18:03:39.25883,2.90614,,13.7254901960784,812.5,4,4.6875,0,0,4.6875,3.90625,89,14.07936,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2025-11-19,18:03:39.32170,2.96935,,13.7254901960784,812.5,5,4.6875,0,0,4.6875,3.90625,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2025-11-19,18:03:39.38161,3.02929,,13.7254901960784,812.5,5,4.6875,0,0,4.6875,4.1015625,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2025-11-19,18:03:39.42862,3.07626,,13.7254901960784,812.5,6,4.6875,0,0,4.6875,4.1015625,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2025-11-19,18:03:39.47060,3.1181,,13.7254901960784,812.5,6,4.6875,0,0,4.6875,4.1015625,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2025-11-19,18:03:39.51350,3.16085,,13.7254901960784,812.5,6,4.6875,0,0,4.6875,4.296875,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2025-11-19,18:03:39.55549,3.20296,,13.7254901960784,812.5,5,4.6875,0,0,4.6875,4.296875,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2025-11-19,18:03:39.59842,3.24616,,13.7254901960784,812.5,4,4.6875,0,0,4.6875,4.296875,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2025-11-19,18:03:39.65343,3.30088,,13.7254901960784,812.5,4,4.6875,0,0,4.6875,4.4921875,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2025-11-19,18:03:39.71082,3.35823,,13.7254901960784,812.5,4,4.6875,0,0,4.6875,4.4921875,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2025-11-19,18:03:39.77538,3.42312,,13.7254901960784,812.5,4,4.6875,0,0,4.6875,4.4921875,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2025-11-19,18:03:39.83016,3.47837,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.6875,89,14.07936,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2025-11-19,18:03:39.88609,3.5336,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.6875,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2025-11-19,18:03:39.92544,3.57275,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.6875,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2025-11-19,18:03:39.96957,3.61735,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.8828125,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2025-11-19,18:03:40.01731,3.66547,,13.7254901960784,843.75,3,4.6875,0,0,4.6875,4.8828125,89,14.07936,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2025-11-19,18:03:40.07597,3.7242,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.8828125,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2025-11-19,18:03:40.13592,3.78337,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.8828125,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2025-11-19,18:03:40.18585,3.83336,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.6875,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2025-11-19,18:03:40.22183,3.86996,,13.7254901960784,843.75,3,4.6875,0,0,4.6875,4.6875,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2025-11-19,18:03:40.27085,3.91846,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.6875,89,14.07936,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2025-11-19,18:03:40.31489,3.96305,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.6875,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2025-11-19,18:03:40.36484,4.01257,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.4921875,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2025-11-19,18:03:40.42353,4.07102,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.4921875,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2025-11-19,18:03:40.49255,4.14077,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.4921875,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2025-11-19,18:03:40.55164,4.19927,,13.7254901960784,843.75,5,4.6875,0,0,4.6875,4.296875,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2025-11-19,18:03:40.61456,4.26254,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.296875,89,14.07936,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2025-11-19,18:03:40.67657,4.32451,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.296875,89,14.15269,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2025-11-19,18:03:40.74146,4.38905,,13.7254901960784,843.75,4,4.6875,0,0,4.6875,4.1015625,89,14.22602,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
